county_name,cbp_small_biz_count,crunchbase_count,state_abbv,pop_est_2013,state_name,crunchbase_per_capita,cbp_per_capita,land_area_sqmile,pop_density
Terrebonne Parish,3002,0,LA,112749,Louisiana,0,0.026625513,1231.815,91.53078993
Lowndes County,2632,1,GA,112916,Georgia,8.85614E-06,0.023309363,505.509,118.5379489
Clark County,2400,0,IN,112938,Indiana,0,0.021250598,866.074,26.2598808
Douglas County,2629,15,KS,114322,Kansas,0.000131208,0.022996449,455.871,250.7770839
Ascension Parish,2089,1,LA,114393,Louisiana,8.74179E-06,0.018261607,289.981,394.4844662
Saline County,1836,3,AR,114404,Arkansas,2.62229E-05,0.01604839,379.819,65.66022237
Sheboygan County,2644,2,WI,114922,Wisconsin,1.74031E-05,0.023006909,511.265,224.7797131
Tom Green County,2735,0,TX,114954,Texas,0,0.023792126,1521.972,75.52964181
Wayne County,2441,6,OH,115071,Ohio,5.21417E-05,0.02121299,641.777,46.86518838
Mercer County,2800,1,PA,115195,Pennsylvania,8.68093E-06,0.024306611,561.202,28.82740974
Brunswick County,2299,0,NC,115301,North Carolina,0,0.019939116,846.973,136.133029
Jasper County,2855,5,MO,116398,Missouri,4.29561E-05,0.024527913,938.845,37.97112409
La Crosse County,3000,2,WI,116713,Wisconsin,1.71361E-05,0.025704078,451.686,258.3941056
Calhoun County,2308,2,AL,116736,Alabama,1.71327E-05,0.019771107,628.581,8.337827583
Lycoming County,2847,2,PA,116754,Pennsylvania,1.713E-05,0.024384604,1228.594,95.03057967
Cache County,3034,8,UT,116909,Utah,6.84293E-05,0.025951809,1164.813,100.3671834
Delaware County,2318,0,IN,117484,Indiana,0,0.019730346,392.124,299.6093073
Windham County,2088,2,CT,117604,Connecticut,1.70062E-05,0.017754498,512.91,229.2877893
Warren County,2893,3,KY,118370,Kentucky,2.53443E-05,0.024440314,866.952,75.36403399
Comal County,3088,6,TX,118480,Texas,5.06415E-05,0.026063471,559.476,211.7695844
Linn County,2432,1,OR,118765,Oregon,8.41999E-06,0.020477413,615.564,20.09214314
Skagit County,3349,3,WA,118837,Washington,2.52447E-05,0.028181459,1731.203,68.64417402
Kendall County,2007,0,IL,119348,Illinois,0,0.016816369,320.335,372.5724632
Jefferson County,2450,3,NY,119504,New York,2.51038E-05,0.020501406,598.095,23.73201582
Faulkner County,2434,8,AR,119580,Arkansas,6.69008E-05,0.020354574,647.884,184.5700774
Morgan County,2581,2,AL,119787,Alabama,1.66963E-05,0.021546579,522.18,41.9682868
Pickens County,2000,3,SC,119829,South Carolina,2.50357E-05,0.016690451,496.407,241.3926476
Kennebec County,3214,0,ME,121164,Maine,0,0.026526031,867.524,139.666453
Oswego County,2106,0,NY,121165,New York,0,0.017381257,951.65,127.3209688
Clarke County,2909,2,GA,121265,Georgia,1.64928E-05,0.023988785,691.554,23.73639658
Parker County,2378,0,TX,121418,Texas,0,0.019585234,903.478,134.3895479
Potter County,3624,5,TX,121661,Texas,4.10978E-05,0.029787689,908.37,133.9333091
Richland County,2634,0,OH,121773,Ohio,0,0.021630411,586.151,30.22599979
Wilson County,2396,1,TN,121945,Tennessee,8.20042E-06,0.019648202,570.418,15.96197876
Grayson County,2505,0,TX,122353,Texas,0,0.020473548,932.804,131.1668904
Gregg County,4090,0,TX,123024,Texas,0,0.033245546,273.303,450.1377592
Bossier Parish,2414,3,LA,123823,Louisiana,2.42281E-05,0.01949557,840.057,147.3983313
Boone County,2970,1,KY,124442,Kentucky,8.03587E-06,0.02386654,590.231,63.35824448
Wayne County,2129,2,NC,124583,North Carolina,1.60536E-05,0.017089009,505.981,81.89437943
Strafford County,2530,13,NH,124593,New Hampshire,0.00010434,0.020306117,368.975,337.6732841
Comanche County,2177,0,OK,124937,Oklahoma,0,0.017424782,788.298,2.480026589
Harnett County,1605,3,NC,124987,North Carolina,2.40025E-05,0.012841335,594.987,210.0667746
Blount County,2257,0,TN,125099,Tennessee,0,0.018041711,644.776,89.75520181
Tangipahoa Parish,2274,1,LA,125412,Louisiana,7.97372E-06,0.018132236,791.275,158.4935705
Washington County,2776,0,TN,125546,Tennessee,0,0.022111417,562.572,25.68204603
Canadian County,2455,0,OK,126123,Oklahoma,0,0.019465125,896.626,140.6640004
Hunterdon County,3869,18,NJ,126250,New Jersey,0.000142574,0.030645545,427.819,295.1014331
Washington County,3717,8,RI,126259,Rhode Island,6.33618E-05,0.029439486,1452.982,6.84385629
Blair County,3208,1,PA,126314,Pennsylvania,7.91678E-06,0.025397026,525.8,240.2320274
Randall County,2394,0,TX,126474,Texas,0,0.018928792,911.544,138.7470051
San Juan County,2800,1,NM,126503,New Mexico,7.90495E-06,0.022133862,387.488,1.785861756
Sebastian County,3472,2,AR,127342,Arkansas,1.57057E-05,0.02726516,531.911,239.4047124
Spotsylvania County,2328,0,VA,127348,Virginia,0,0.018280617,401.496,317.1837328
Wright County,3143,1,MN,128470,Minnesota,7.78392E-06,0.024464856,661.457,194.2227537
Wood County,2715,7,OH,129264,Ohio,5.41527E-05,0.021003528,617.205,209.4344667
Cochise County,2241,0,AZ,129473,Arizona,0,0.017308628,6165.69,20.9989474
Berkshire County,3922,23,MA,129585,Massachusetts,0.00017749,0.030265849,926.825,139.8160386
Madison County,2225,4,IN,130482,Indiana,3.06556E-05,0.01705216,466.065,29.56883696
Wichita County,3146,0,TX,132047,Texas,0,0.02382485,627.776,210.3409496
Black Hawk County,3190,4,IA,132546,Iowa,3.01782E-05,0.024067116,565.769,234.2758264
Rapides Parish,3141,1,LA,132723,Louisiana,7.53449E-06,0.02366583,1317.962,100.7032069
Washington County,3167,7,WI,132739,Wisconsin,5.27351E-05,0.023858851,724.23,766.3256148
Chautauqua County,2900,6,NY,133080,New York,4.50857E-05,0.021791404,1060.226,125.5204079
Coweta County,2106,1,GA,133180,Georgia,7.50863E-06,0.015813185,440.892,302.069441
Livingston Parish,1652,3,LA,134053,Louisiana,2.23792E-05,0.012323484,648.169,206.8179749
Taylor County,3372,2,TX,134117,Texas,1.49124E-05,0.025142227,1043.305,21.90826268
Humboldt County,3168,8,CA,134493,California,5.94826E-05,0.023555129,3567.987,37.6943638
Robeson County,1795,2,NC,134841,North Carolina,1.48323E-05,0.013311975,949.221,142.0543793
